OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,TREATMENT_ID,TREATMENT_NAME,TREATMENT_TYPE,START_DATE,END_DATE,TREATED_AC,GIS_ACRES,RX_CONSUM,PRE_CON_CLASS,POST_CON_CLASS,SHAPE_Length,SHAPE_Area
6687,2020,CA,USF,LNF,F026000010,EASTSIDE UB UNIT 109,2,2020/02/27 00:00:00+00,2020/03/06 00:00:00+00,158,158.07635,,,,4423.23191976073,1119087.52776272
6688,2020,CA,USF,LNF,F026000011,EASTSIDE UB UNIT 120,2,2020/02/27 00:00:00+00,2020/03/06 00:00:00+00,228.3,228.36452,,,,5200.95730736288,1616602.07553062
6689,2020,CA,USF,CNF,F025316001,FRY CREEK - PMHLP,1,2020/02/01 00:00:00+00,2020/02/01 00:00:00+00,5000,13.489692,,,,1415.62083193357,78436.4105822068
6690,2020,CA,USF,SQF,3123202000,FROG UNIT 3202,2,2019/10/01 00:00:00+00,,51,35.757473,,,,2498.83236271608,220910.899252214
6691,2020,CA,USF,SQF,3120401000,FROG UNIT 401,2,2019/10/01 00:00:00+00,,125,137.64146,,,,4850.8047941712,850185.94688772
6692,2020,CA,USF,SQF,6280001000,UPPER KERN CAMPGROUNDS,4,2008/03/04 00:00:00+00,2020/02/04 00:00:00+00,22,22.11515,,,,1976.83682857768,136422.598198089
6693,2020,CA,USF,LNF,T463000013,MINNOW AOPE TS,2,2019/10/15 00:00:00+00,,54,54.408325,,,,2740.02595572719,375575.928785208
6694,2020,CA,USF,LNF,T463000014,MINNOW AOPE TS,2,2019/10/15 00:00:00+00,,71,71.353638,,,,4715.52839789101,492508.180456833
6695,2020,CA,USF,LNF,T463000016,MINNOW AOPE TS,2,2019/10/15 00:00:00+00,,35,34.644089,,,,2293.41288097385,239113.880762394
6696,2020,CA,USF,LNF,T463000015,MINNOW AOPE TS,2,2019/10/15 00:00:00+00,,6,6.3006516,,,,1762.94706060984,43487.6801972788
6697,2020,CA,USF,LNF,T463000017,MINNOW AOPE TS,2,2019/10/15 00:00:00+00,,60,60.501198,,,,3295.95512836307,417563.780346453
6698,2020,CA,USF,KNF,7290001000,,2,2020/02/26 00:00:00+00,2020/02/26 00:00:00+00,156,156.57251,,,,4586.97370667976,1135711.1468909
6699,2020,CA,USF,KNF,7290002000,,2,2020/02/26 00:00:00+00,2020/02/26 00:00:00+00,86,86.157967,,,,3249.5294937224,625172.269287241
6700,2020,CA,USF,PNF,3040062000,SLAPJACK DFPZ,2,2019/10/31 00:00:00+00,,7.9,7.8964109,,,,1260.31423555198,53787.6022313638
6701,2020,CA,USF,PNF,3010062000,PENDOLA FIRE RESTORATION,2,2019/10/01 00:00:00+00,2020/02/20 00:00:00+00,6.4,6.370121,,,,1385.01470779876,43231.5305929354
6702,2020,CA,USF,PNF,3010063000,PENDOLA FIRE RESTORATION,2,2019/10/01 00:00:00+00,2020/02/20 00:00:00+00,6.7,6.6757836,,,,1355.39119058345,45307.1507039952
6703,2020,CA,USF,SNF,4052002000,BARNES NORTH UNDERBURN,2,2019/10/01 00:00:00+00,2020/03/06 00:00:00+00,889,845.75311,,,,15552.398405506,5379315.16212149
6704,2020,CA,USF,SNF,4052002000,BARNES NORTH UNDERBURN,2,2019/10/01 00:00:00+00,2020/03/06 00:00:00+00,42,41.71064,,,,2073.48793566457,265299.419119915
6705,2020,CA,USF,PNF,3020015000,PENDOLA FIRE RESTORATION,2,2019/10/01 00:00:00+00,2020/02/27 00:00:00+00,178.6,178.60568,,,,6890.94654166392,1213979.07845357
6706,2020,CA,USF,TNF,101100B025,GV UNIT 00B,2,2019/10/01 00:00:00+00,,198,122.86584,,,,11729.7567897179,835501.404572143
6708,2020,CA,USF,TNF,0001018215,LITTLE SECRET UNIT 18,2,2018/09/16 00:00:00+00,2020/06/01 00:00:00+00,118.2,118.18065,,,,11725.2711447752,795217.865772928
6709,2020,CA,USF,TNF,8651002000,SAGEHEN HILLS UNDERBURN,2,2020/05/01 00:00:00+00,,89,90.980888,,,,3800.79486292753,617797.078292664
6710,2020,CA,USF,TNF,8651002000,SAGEHEN HILLS UNDERBURN,2,2020/05/01 00:00:00+00,,56,55.65728,,,,3281.1339943809,378100.026522585
6711,2020,CA,USF,TNF,8651002000,SAGEHEN HILLS UNDERBURN,2,2020/05/01 00:00:00+00,,84,67.677032,,,,3732.87389052638,459716.11246769
6712,2020,CA,USF,TNF,10020XX030,CAMP UNIT XX,1,2019/11/18 00:00:00+00,2020/02/29 00:00:00+00,125,125.59389,,,,6898.76880285212,854751.423466735
6713,2020,CA,USF,TNF,8651002000,SAGEHEN HILLS UNDERBURN,2,2020/05/01 00:00:00+00,,128,127.49851,,,,4157.70443846004,866404.588727568
6714,2020,CA,USF,TNF,8651002000,SAGEHEN HILLS UNDERBURN,2,2020/05/01 00:00:00+00,,100,100.64786,,,,3934.33960277521,683240.868294848
6715,2020,CA,USF,TNF,8651002000,SAGEHEN HILLS UNDERBURN,2,2020/05/01 00:00:00+00,,223,69.530655,,,,3059.90587916381,472625.227249077
6716,2020,CA,USF,TNF,8651002000,SAGEHEN HILLS UNDERBURN,2,2020/05/01 00:00:00+00,,101,101.10019,,,,3699.8295575472,686851.623769928
6717,2020,CA,USF,TNF,8651002000,SAGEHEN HILLS UNDERBURN,2,2020/05/01 00:00:00+00,,84,83.597946,,,,3737.5340480637,567759.311319029
6718,2020,CA,USF,TNF,8651002000,SAGEHEN HILLS UNDERBURN,2,2020/05/01 00:00:00+00,,39,39.227871,,,,2284.9179272278,266334.639096003
6719,2020,CA,USF,TNF,8651002000,SAGEHEN HILLS UNDERBURN,2,2020/05/01 00:00:00+00,,156,157.37762,,,,4872.16512013029,1068491.72690429
6720,2020,CA,USF,TNF,8651002000,SAGEHEN HILLS UNDERBURN,2,2020/05/01 00:00:00+00,,223,223.85782,,,,5684.31832808309,1519803.85702299
6721,2020,CA,USF,TNF,8651002000,SAGEHEN HILLS UNDERBURN,2,2020/05/01 00:00:00+00,,50,49.717152,,,,2398.55610235564,337843.095712578
6722,2020,CA,USF,STF,0250010000,,2,2019/10/01 00:00:00+00,,39,38.546692,,,,2369.01029865752,250327.328038945
6723,2020,CA,USF,TNF,8651002000,SAGEHEN HILLS UNDERBURN,2,2020/05/01 00:00:00+00,,20,19.654705,,,,2164.66191544921,133498.845936592
6724,2020,CA,USF,SHF,0150047000,,2,2020/04/01 00:00:00+00,,9,9.8989248,,,,1101.25651980632,70958.0050683684
6725,2020,CA,USF,TNF,0001017215,LITTLE SECRET UNIT 17,2,2018/09/16 00:00:00+00,2020/06/01 00:00:00+00,52.7,52.742424,,,,6763.03340762097,354908.930685132
6726,2020,CA,USF,TNF,8651002000,SAGEHEN HILLS UNDERBURN,2,2020/05/01 00:00:00+00,,99,99.886276,,,,4686.98370668515,678685.320342968
6727,2020,CA,USF,TMU,2303305000,BROWNS STWD PHASE TWO - 3,4,2020/02/01 00:00:00+00,2020/03/04 00:00:00+00,96.5,96.61055,,,,6938.22872330542,682095.682705969
6728,2020,CA,USF,TNF,2250133000,NORTH DIVIDE UNIT 118,2,2018/05/31 00:00:00+00,2020/06/01 00:00:00+00,23.5,23.521341,,,,1737.49984624675,158610.354222577
6729,2020,CA,USF,TNF,0001016215,LITTLE SECRET UNIT 16,2,2018/09/16 00:00:00+00,2020/06/01 00:00:00+00,109.6,109.63757,,,,8226.33407518282,737606.955515112
6730,2020,CA,USF,TNF,2250124000,NORTH DIVIDE UNIT 12,2,2017/10/01 00:00:00+00,2020/06/01 00:00:00+00,89.1,89.094589,,,,3869.04751890372,600814.66458846
6731,2020,CA,USF,TNF,8651002000,SAGEHEN HILLS UNDERBURN,2,2020/05/01 00:00:00+00,,36,36.89946,,,,2286.17901447938,250476.723271515
6732,2020,CA,USF,TNF,8651002000,SAGEHEN HILLS UNDERBURN,2,2020/05/01 00:00:00+00,,170,169.51939,,,,4582.61001680454,1152135.86672763
6733,2020,CA,USF,TNF,0001008215,DEADWOOD UNIT 8,2,2018/09/16 00:00:00+00,2020/06/01 00:00:00+00,16,15.743425,,,,1641.90882676739,105871.713536733
6734,2020,CA,USF,TNF,8651002000,SAGEHEN HILLS UNDERBURN,2,2020/05/01 00:00:00+00,,110,111.87283,,,,3850.33723918994,759974.331464196
6735,2020,CA,USF,TNF,8651002000,SAGEHEN HILLS UNDERBURN,2,2020/05/01 00:00:00+00,,46,47.510773,,,,4518.65864346729,322797.054500017
6736,2020,CA,USF,TNF,8651002000,SAGEHEN HILLS UNDERBURN,2,2020/05/01 00:00:00+00,,84,27.888735,,,,5266.56450423009,189435.926610394
6737,2020,CA,USF,TNF,2250123000,NORTH DIVIDE UNIT 10,2,2018/05/31 00:00:00+00,2020/06/01 00:00:00+00,7,7.4634662,,,,1180.0085846198,50328.0976193622
6738,2020,CA,USF,SHF,0150057000,,2,2020/04/01 00:00:00+00,,15,14.992328,,,,2290.67128756766,107499.840959741
6739,2020,CA,USF,SHF,0120216000,,2,2019/10/15 00:00:00+00,,17,16.723331,,,,2368.56918720326,120287.976186492
6740,2020,CA,USF,SHF,0120214000,,2,2019/10/15 00:00:00+00,,6.7,6.0363984,,,,1084.94983189563,43422.1156353055
6741,2020,CA,USF,KNF,5330200000,SCOTT BAR MTN UNDERBURN,2,2020/04/01 00:00:00+00,,57,57.139816,,,,3813.69162212492,414559.037795852
6742,2020,CA,USF,CNF,F025313002,PALOMAR FB AND FRY CREEK,1,2019/10/01 00:00:00+00,,5000,69.297264,,,,3158.54479158162,402675.957517989
6743,2020,CA,USF,PNF,3170016000,ST. LOUIS DFPZ,2,2019/10/01 00:00:00+00,,9,9.0647936,,,,1146.78853926957,61981.3914757561
6744,2020,CA,USF,SHF,0150279000,,2,2020/04/01 00:00:00+00,,8.6,8.6051664,,,,1874.57316125582,61727.683918776
6745,2020,CA,USF,SHF,0150438000,,2,2020/04/01 00:00:00+00,,65,64.666191,,,,4700.944033054,463585.198224337
6746,2020,CA,USF,SHF,0150320000,,2,2020/04/01 00:00:00+00,,10,9.9382639,,,,1058.96707724437,71261.7160757588
6747,2020,CA,USF,SHF,0152001000,,2,2020/04/01 00:00:00+00,,14.7,14.739428,,,,1715.82437477575,105724.523156319
6748,2020,CA,USF,SHF,0150468000,,2,2020/04/01 00:00:00+00,,41,41.00523,,,,2653.47182597931,294111.315438506
6749,2020,CA,USF,SHF,0150469000,,2,2020/04/01 00:00:00+00,,14,14.183964,,,,1919.50438945498,101724.460934715
6750,2020,CA,USF,SHF,0150465000,,2,2020/04/01 00:00:00+00,,68,68.471001,,,,3152.76083929954,491098.246232992
6751,2020,CA,USF,SHF,0150467000,,2,2020/04/01 00:00:00+00,,70,70.307159,,,,3948.54760071854,504239.157325792
6752,2020,CA,USF,SHF,0150053000,,2,2020/04/01 00:00:00+00,,21,20.800829,,,,2451.13547455132,149201.670133006
6753,2020,CA,USF,SHF,0150046000,,2,2020/04/01 00:00:00+00,,53,52.728519,,,,4750.06763857005,378027.838409431
6754,2020,CA,USF,SHF,0150128000,,2,2020/04/01 00:00:00+00,,9,8.718852,,,,2296.56332185655,62503.6431503395
6755,2020,CA,USF,SHF,0150007000,,2,2020/04/01 00:00:00+00,,19,18.969158,,,,1741.64328490669,135983.529353876
6756,2020,CA,USF,SHF,0150127000,,2,2020/04/01 00:00:00+00,,13,13.345968,,,,1877.79050263668,95695.2721243717
6757,2020,CA,USF,SHF,0140247000,,2,2020/04/01 00:00:00+00,,5,4.7048802,,,,775.575458059059,33739.8016836149
6758,2020,CA,USF,SHF,0150044000,,2,2020/04/01 00:00:00+00,,6,6.2847075,,,,1171.63935904321,45069.3520467278
6759,2020,CA,USF,SHF,0150082000,,2,2020/04/01 00:00:00+00,,56,55.783043,,,,4065.54868056406,400160.166939175
6760,2020,CA,USF,SHF,0150470000,,2,2020/04/01 00:00:00+00,,35,34.510529,,,,3460.82283490229,247479.284617149
6761,2020,CA,USF,SHF,0150472000,,2,2020/04/01 00:00:00+00,,103,103.06615,,,,4514.70329762388,739037.929105024
6762,2020,CA,USF,SHF,0150475000,,2,2020/04/01 00:00:00+00,,54,54.47818,,,,6444.46889992862,390721.900211301
6763,2020,CA,USF,SHF,0150081000,,2,2020/04/01 00:00:00+00,,20,19.819431,,,,3108.24215128684,142073.959902682
6764,2020,CA,USF,SHF,0150430000,,2,2020/04/01 00:00:00+00,,52,51.983795,,,,4559.58985635867,372774.890813979
6765,2020,CA,USF,SHF,0150103000,,2,2020/04/01 00:00:00+00,,11,10.79949,,,,1453.3717350023,77422.5812700737
6766,2020,CA,USF,SHF,0150141000,,2,2020/04/01 00:00:00+00,,52,52.005024,,,,4140.2951120752,372809.989746063
6767,2020,CA,USF,SHF,0150062000,,2,2020/04/01 00:00:00+00,,22,22.38582,,,,2861.63806948295,160469.304136599
6768,2020,CA,USF,SHF,0150061000,,2,2020/04/01 00:00:00+00,,41,40.578686,,,,5567.31402138711,290896.42293422
6769,2020,CA,USF,SHF,0150060000,,2,2020/04/01 00:00:00+00,,17,17.028851,,,,2192.65552215317,122098.364019709
6770,2020,CA,USF,SHF,0150018000,,2,2020/04/01 00:00:00+00,,8,7.9963455,,,,1085.81720210477,57334.6946101879
6771,2020,CA,USF,CNF,F025414001,PINE VALLEY LAGUNA PLACE,1,2019/10/01 00:00:00+00,2020/02/06 00:00:00+00,74,73.953094,,,,3255.35501704035,425337.292295626
6772,2020,CA,USF,CNF,F025414001,PINE VALLEY LAGUNA PLACE,1,2019/10/01 00:00:00+00,2020/02/07 00:00:00+00,53,53.186317,,,,2573.82625859578,305919.6664477
6773,2020,CA,USF,SHF,0150321000,,2,2020/04/01 00:00:00+00,,8.8,8.7806988,,,,1281.36564103701,62957.7656291822
6774,2020,CA,USF,SHF,0150101000,,2,2020/04/01 00:00:00+00,,8,7.8392558,,,,1890.8524988292,56197.457681476
6775,2020,CA,USF,PNF,3280046000,021M3,2,2019/10/15 00:00:00+00,,5.4,5.4487777,,,,1143.18365834517,37323.8598633084
6777,2020,CA,USF,MNF,0220002000,IVORY MILL,1,2019/02/01 00:00:00+00,2020/02/18 00:00:00+00,110,109.49916,,,,8681.76250965384,746552.354756541
6778,2020,CA,USF,KNF,2270038000,HCFP(PHASE2) UB-I (CE),2,2020/09/01 00:00:00+00,,255,255.55966,,,,8719.65843487549,1861369.80181321
6779,2020,CA,USF,KNF,2200057000,HCFP(PHASE2) UB-J (CE),2,2020/09/01 00:00:00+00,,51,51.066441,,,,3061.15625563488,372045.262964402
6786,2020,CA,USF,MNF,0140734000,SANHEDRIN GLADE,1,2020/02/01 00:00:00+00,,15,14.279011,,,,1660.64195326519,97564.5556725756
6787,2020,CA,USF,MNF,1220001000,DOE PEAK TYPE CONVERSION,1,2020/02/28 00:00:00+00,,110,109.64938,,,,6656.01612810912,750664.314148899
6788,2020,CA,USF,INF,0370020000,,2,2020/09/30 00:00:00+00,,10,9.0166235,,,,1381.78878926155,58406.9659547183
6789,2020,CA,USF,INF,0370020000,,2,2020/09/30 00:00:00+00,,22,21.732651,,,,2010.56691396904,140767.3351476
6790,2020,CA,USF,ENF,11000990RX,VIEW 88 UNIT 99+ RXBURN,1,2019/05/24 00:00:00+00,2020/02/19 00:00:00+00,50,50.440018,,,,3798.07536219925,334223.2749006
6791,2020,CA,USF,SHF,FTBEARRX00,BEAR HAZ FUELS PROJECT,2,2020/02/13 00:00:00+00,2020/02/13 00:00:00+00,103,103.25345,,,,5892.48183680619,728826.671312531
6792,2020,CA,USF,SHF,GREEN0001F,GREEN MOUNTAIN,2,2020/02/29 00:00:00+00,2020/02/29 00:00:00+00,1955,1955.8599,,,,29170.4873195456,13809772.1498194
6793,2020,CA,USF,KNF,7300031000,,2,2020/02/20 00:00:00+00,2020/02/20 00:00:00+00,155,155.19569,,,,5245.09277248577,1126753.77361775
6794,2020,CA,USF,BDF,330340F000,BLUFF MESA,1,2020/01/15 00:00:00+00,,114,114.2366,,,,3937.94232495192,677649.028497247
6795,2020,CA,USF,BDF,610891F000,PINE COVE FUELBREAK,1,2020/02/03 00:00:00+00,,189,189.94644,,,,9510.07578980064,1114770.23632813
6796,2020,CA,USF,BDF,330340F000,BLUFF MESA,1,2020/01/15 00:00:00+00,,44,44.49102,,,,3976.78094479061,263983.395337887
6797,2020,CA,USF,BDF,330340F000,BLUFF MESA,1,2020/01/15 00:00:00+00,,107,107.40068,,,,3805.40583414894,637333.146206422
6798,2020,CA,USF,BDF,640814F003,THOMASRX-UNIT 3_524 ACRES,1,2020/01/01 00:00:00+00,,524,524.26074,,,,9417.31776301221,3067841.57196755
6799,2020,CA,USF,BDF,461354F000,ANGELUS OAKS UNDERSTORY BURN,1,2020/04/30 00:00:00+00,,56,55.905998,,,,3015.31187563336,331164.325279422
6800,2020,CA,USF,BDF,640814F002,THOMAS MOUNTAIN BURN UNIT 2,1,2020/01/01 00:00:00+00,,574,573.9043,,,,9095.02065957558,3357594.96504657
6801,2020,CA,USF,SHF,FTLHSTHRX0,LAKEHEAD SOUTH RX PROJECT AREA,2,2020/02/22 00:00:00+00,2020/02/22 00:00:00+00,449,449.44629,,,,9813.73921392749,3185491.75377
6802,2020,CA,USF,SHF,GREEN0001F,GREEN MOUNTAIN,2,2020/03/06 00:00:00+00,2020/03/06 00:00:00+00,3510,3511.9619,,,,36238.8392938937,24808833.3910231
6803,2020,CA,USF,PNF,3170005000,ST. LOUIS DFPZ,2,2019/10/01 00:00:00+00,,76.9,77.677856,,,,3004.93308701751,531190.973965631
6804,2020,CA,USF,SHF,0150058000,,2,2020/04/01 00:00:00+00,,6.7,6.6469178,,,,1539.46491971307,47657.3870081745
6805,2020,CA,USF,BDF,330340F000,BLUFF MESA,1,2020/01/15 00:00:00+00,,104,103.59669,,,,5687.57972891847,614620.442847421
6806,2020,CA,USF,BDF,330340F000,BLUFF MESA,1,2020/01/15 00:00:00+00,,178,178.50096,,,,5230.85320604574,1058890.45167672
6807,2020,CA,USF,BDF,310256F000,SANTA ANA FUELBREAK,1,2020/06/24 00:00:00+00,,32,32.952549,,,,4403.44538332093,195299.779248793
6808,2020,CA,USF,BDF,330340F000,BLUFF MESA,1,2020/01/15 00:00:00+00,,24,23.993774,,,,2442.53371176699,142372.943807249
6809,2020,CA,USF,BDF,330340F000,BLUFF MESA,1,2020/01/15 00:00:00+00,2020/06/05 00:00:00+00,93,92.669479,,,,3598.06477996095,549950.944013379
6810,2020,CA,USF,BDF,330340F000,BLUFF MESA,1,2019/11/15 00:00:00+00,,25,25.064493,,,,2963.49189237638,148716.238728317
6811,2020,CA,USF,KNF,5330200000,SCOTT BAR MTN UNDERBURN,2,2019/04/01 00:00:00+00,2020/03/23 00:00:00+00,45,45.063625,,,,2732.47398959852,326886.910926294
6812,2020,CA,USF,INF,0370020000,,2,2020/09/30 00:00:00+00,,12,12.269394,,,,1445.28740645254,79481.0104471239
6813,2020,CA,USF,ANF,CLEARCREFB,JOINT CHIEFS PROJECT,1,2019/12/10 00:00:00+00,2020/02/20 00:00:00+00,61,60.711243,,,,3576.56271022801,360620.37230054
6814,2020,CA,USF,CNF,F025414001,PINE VALLEY LAGUNA PLACE,1,2019/10/01 00:00:00+00,2020/03/06 00:00:00+00,78,78.288437,,,,3396.67118463467,450241.974980515
6815,2020,CA,USF,INF,0370020000,,2,2020/09/30 00:00:00+00,,13,13.074491,,,,1212.79453198814,84696.130058825
6816,2020,CA,USF,INF,0370020000,,2,2020/09/30 00:00:00+00,,10,6.7987733,,,,1104.49509769305,44038.9073686043
6817,2020,CA,USF,CNF,F025313002,PALOMAR FB AND FRY CREEK,1,2020/02/07 00:00:00+00,2020/02/07 00:00:00+00,5000,36.251537,,,,2100.32245272273,210765.025618432
6818,2020,CA,USF,SNF,7281997001,LONE SEQUOIA,2,2019/10/01 00:00:00+00,2020/02/27 00:00:00+00,130,158.72812,,,,7059.04676327009,1020220.16298427
6819,2020,CA,USF,PNF,1200028000,MCDERMOTT MP THIN UNIT 010,2,2019/10/01 00:00:00+00,2020/02/28 00:00:00+00,50,59.690048,,,,2749.45071564632,410850.510585713
6820,2017,CA,CDF,BEU,7515,LAMACCHIA NORTH VMP- NOVEMBER 17,,2017/11/07 00:00:00+00,2017/11/21 00:00:00+00,137,137.59695,,,,4401.08872393497,863682.129861311
6821,2017,CA,CDF,LNU,7044,UNIT 3,,2017/06/30 00:00:00+00,2017/06/30 00:00:00+00,22,22.47967,,,,1980.51901135164,149089.487055647
6822,2017,CA,CDF,TCU,6682,WINVMP-5-BROADCAST BURN,1,2017/05/25 00:00:00+00,2017/05/25 00:00:00+00,33,98.407043,,,,3770.56378049482,650156.175786117
6823,2017,CA,CDF,TUU,6741,HERBERT BURN,2,2017/06/06 00:00:00+00,2017/06/06 00:00:00+00,223,222.59424,,,,9627.38491976289,1386134.00676995
6824,2017,CA,CDF,RRU,6547,COLORADO NORTH 2017,,2017/05/25 00:00:00+00,2017/05/25 00:00:00+00,152,152.42838,,,,5380.28077417764,889765.88386155
6825,2017,CA,CDF,SLU,7824,BURN PLOT 3,,2017/11/13 00:00:00+00,2017/11/13 00:00:00+00,14,14.252863,,,,1579.10705069881,87189.941744857
6826,2017,CA,CDF,TCU,6721,SARBB-JANUARY-2017,,2017/01/01 00:00:00+00,2017/01/31 00:00:00+00,64,63.699196,,,,4682.97351692237,414925.137179769
6827,2017,CA,CDF,SCU,6889,VALLEY BURN JUNE 2017,2,2017/06/28 00:00:00+00,2017/06/29 00:00:00+00,17.10000038,16.326952,,,,1996.94437005852,104696.019543337
6828,2017,CA,CDF,FKU,7293,2017 BROADCAST BURN,1,2017/10/06 00:00:00+00,2017/10/07 00:00:00+00,26,38.925823,,,,3637.16272871632,248035.553452049
6829,2017,CA,CDF,SLU,7822,BURN PLOT 1,,2017/10/31 00:00:00+00,2017/10/31 00:00:00+00,11,11.142562,,,,1238.08461061935,68165.0874980658
6830,2017,CA,CDF,SLU,7461,VIERRA #2,,2017/11/08 00:00:00+00,2017/11/08 00:00:00+00,21.95999908,21.955715,,,,1907.45397786685,134314.308562039
6831,2017,CA,CDF,SLU,7982,MOLINARI,,2018/02/13 00:00:00+00,2018/02/13 00:00:00+00,119,119.08285,,,,3534.48272357119,730552.994410598
6832,2017,CA,CDF,CZU,8060,UCSC BROADCAST BURN NMC,1,2018/02/14 00:00:00+00,2018/02/14 00:00:00+00,12.2,12.214566,,,,2096.00026245704,77662.2953083082
6833,2017,CA,CDF,CZU,6564,2017 VMP BROADCAST BURN,1,2017/05/31 00:00:00+00,2017/05/31 00:00:00+00,8.89999962,8.899601,,,,1379.37144376295,56608.4261074235
6834,2017,CA,CDF,HUU,7285,20170927_JONESBEACH,,2017/09/27 00:00:00+00,2017/09/27 00:00:00+00,101,95.364182,,,,4379.64162312922,657459.395455101
6835,2017,CA,CDF,VNC,6649,RX BURN,1,2017/05/30 00:00:00+00,2017/05/31 00:00:00+00,110,103.15312,,,,3697.11626693826,613025.821954068
6836,2017,CA,CDF,MVU,5643,2016 BLOCK 6 UNIT 1 - BROADCAST B,1,2017/01/25 00:00:00+00,2017/02/28 00:00:00+00,34.88999939,34.889915,,,,1754.54331386673,200213.869650149
6837,2017,CA,CDF,AEU,6635,2017 SPRING BROADCAST BURN,1,2017/05/26 00:00:00+00,2017/05/26 00:00:00+00,26,26.388889,,,,2619.71068319753,174652.972614433
6838,2017,CA,CDF,LNU,6636,MAY ACR BURN,1,2017/05/30 00:00:00+00,2017/05/31 00:00:00+00,18,16.851601,,,,1998.83614284102,111108.975273498
6839,2017,CA,CDF,MVU,6526,GATE,,2017/05/20 00:00:00+00,2017/05/23 00:00:00+00,446,446.68912,,,,10753.7498389369,2557536.73934716
6840,2017,CA,CDF,TCU,6722,WVMPBB-MARCH-2017 ,,2017/03/28 00:00:00+00,2017/03/29 00:00:00+00,331,331.52042,,,,6269.38596906198,2165704.79015779
6841,2017,CA,CDF,LMU,7391,HLFG RX 5,,2017/10/31 00:00:00+00,2017/10/31 00:00:00+00,40.79999924,40.808758,,,,2333.96228521988,284530.824217655
6842,2017,CA,CDF,CZU,7433,PLOT 5,,2017/11/07 00:00:00+00,2017/11/07 00:00:00+00,9,9.2213602,,,,1153.333707002,58640.6096086062
6843,2017,CA,CDF,SLU,7490,STOCK POND,,2017/11/15 00:00:00+00,2017/11/15 00:00:00+00,215,215.15915,,,,5863.83335408434,1315740.15880957
6844,2017,CA,CDF,CZU,7431,UCSC BROADCAST BURN CP2,1,2017/11/07 00:00:00+00,2017/11/07 00:00:00+00,15,14.975819,,,,1594.87888657647,95241.3618693454
6845,2017,CA,CDF,SHU,7446,10-30-17 RX BURN,1,2017/10/30 00:00:00+00,2017/10/30 00:00:00+00,72,72.035446,,,,3310.52105773024,505238.759504397
6846,2017,CA,CDF,HUU,7413,2017_TREX,2,2017/10/02 00:00:00+00,2017/10/11 00:00:00+00,391,392.05118,,,,28359.4750212799,2813158.95515819
6847,2017,CA,CDF,MEU,8007,FEBRUARY 2018 PRESCRIBED FIRE,1,2018/02/14 00:00:00+00,2018/02/15 00:00:00+00,155,723.73016,,,,12561.0150119286,4838241.87752199
6848,2017,CA,CDF,LMU,6833,HLFG RX 2,,2017/06/01 00:00:00+00,2017/06/30 00:00:00+00,38,38.789814,,,,2080.65098803868,270252.832012303
6849,2017,CA,CDF,LMU,6845,HLFG RX 3,,2017/09/27 00:00:00+00,2017/09/27 00:00:00+00,29,29.894783,,,,1905.73019004353,208255.197187279
6850,2017,CA,CDF,MVU,6004,2016 BLOCK 6 UNIT 3 - BROADCAST B,1,2017/02/20 00:00:00+00,2017/03/20 00:00:00+00,36.13000107,36.133919,,,,1936.62376353378,207397.639041823
6851,2017,CA,CDF,TGU,3824,BERLEMAN,,2017/05/25 00:00:00+00,2017/05/25 00:00:00+00,626,629.50836,,,,11019.297319199,4355156.39820605
6852,2017,CA,CDF,HUU,7405,FOXCAMPUNIT_F,,2017/10/31 00:00:00+00,2017/10/31 00:00:00+00,15,15.924831,,,,1531.61994350355,111066.613254797
6853,2017,CA,CDF,HUU,7290,2017_HUNT_VMP,,2017/10/05 00:00:00+00,2017/10/06 00:00:00+00,394,394.22903,,,,9055.18227745445,2761765.75839749
6854,2017,CA,CDF,TCU,7468,SARBB-OCTOBER-2017,,2017/10/01 00:00:00+00,2017/10/31 00:00:00+00,12,12.093656,,,,1225.72527541904,78772.0806929304
6855,2017,CA,CDF,SCU,7525,UPPER HALLS VMP,,2017/09/01 00:00:00+00,2017/11/02 00:00:00+00,300,389.72052,,,,7979.88581719995,2500142.01826447
6856,2017,CA,CDF,MVU,7975,CHICO RAVINE RX BURN,1,2018/01/31 00:00:00+00,2018/02/14 00:00:00+00,101,100.66965,,,,4366.91721854998,579011.080560605
6857,2017,CA,CDF,LNU,8003,2018 BURN_2,2,2018/02/27 00:00:00+00,2018/03/27 00:00:00+00,4,4.1985435,,,,1638.49738917244,27771.4995889117
6858,2017,CA,CDF,LMU,8072,HLFG RX 7,,2018/02/08 00:00:00+00,2018/02/08 00:00:00+00,157,157.48972,,,,5275.886577711,1097933.51417531
6859,2017,CA,CDF,TGU,8075,BURROWS/JOACHIM 1 & 2,,2018/01/02 00:00:00+00,2018/02/06 00:00:00+00,214,213.51546,,,,10165.9046530671,1476558.02364549
6860,2017,CA,CDF,AEU,7573,2017 FALL BURN,2,2017/11/02 00:00:00+00,2017/11/03 00:00:00+00,33,32.743107,,,,3090.89015181587,216700.101469916
6861,2017,CA,CDF,SLU,7823,BURN PLOT 2,2,2017/10/31 00:00:00+00,2017/10/31 00:00:00+00,11,11.855918,,,,1583.4402277928,72523.6899939967
6862,2017,CA,CDF,AEU,6904,2017 SPRING BURN,2,2017/06/26 00:00:00+00,2017/06/27 00:00:00+00,208,216.77475,,,,6181.47967171727,1432189.99421373
