PLOT,Fire_Year,SPECIES,MORT_DATE,DBH,CVS,FIRE_MORT_0_to_3_yr,POST_FIRE_BEETLE_MORT_5yr,N.neighbors.15m,N.neighbors.5m,N.conspecific.neighbors.15m,N.conspecific.neighbors.5m,Nearest.neighbor,HEGYI,BA.conspecifics.5m,BA.conspecifics.15m,BA.3m,BA.5m,BA.8m,BA.11m,BA.15m,BA.20m
FFS5BURN,2001,ABCO,2002,12.5,100,1,NA,34,4,24,3,2.02,22.98953,0.094,3.686,0.048,0.114,2.146,4.645,7.903,13.253
FFS5BURN,2001,PINUS,2012,76.5,30,0,0,30,3,5,0,3.15,1.866752,0,0.055,0,0.162,0.592,0.724,2.848,5.842
FFS5BURN,2001,ABCO,2006,39,95,0,0,35,2,25,1,3.87,5.05821,0.008,1.712,0,0.468,1.299,2.163,3.881,7.821
FFS5BURN,2001,ABCO,2002,10.3,100,1,NA,31,3,22,2,3.09,14.84912,0.154,2.576,0,0.613,0.684,2.009,3.969,6.465
FFS5BURN,2001,ABCO,2002,20.9,100,1,NA,34,3,24,2,3.09,11.18528,0.028,2.646,0,0.487,0.668,2.215,3.871,8.192
FFS5BURN,2001,CADE,2002,9.8,100,1,NA,23,5,4,0,1.6,20.42278,0,1.192,0.095,0.85,0.953,2.078,5.333,10.367
FFS5BURN,2001,ABCO,2002,33,100,1,NA,27,5,15,2,0.26,7.000515,0.527,2.523,0.143,0.772,1.538,1.9,5.726,9.662
FFS5BURN,2001,ABCO,2002,10.8,100,1,NA,26,6,15,3,0.26,22.08799,0.637,2.6,0.219,0.883,1.615,1.976,5.368,10.198
FFS5BURN,2001,ABCO,2002,5.9,100,1,NA,30,4,14,3,2.07,19.92615,1.403,3.505,0.036,1.403,1.861,2.909,3.699,7.722
FFS5BURN,2001,ABCO,2002,7.8,100,1,NA,48,7,17,0,2.06,17.37139,0,4.894,0.005,0.017,0.668,1.489,5.065,8.982
FFS5BURN,2001,CADE,2002,4,100,1,NA,54,6,21,3,2.3,38.14496,0.01,0.08,0.008,0.02,0.043,1.508,4.373,10.75
FFS5BURN,2001,CADE,2002,6.6,100,1,NA,55,3,20,2,2.06,20.40346,0.003,0.05,0.006,0.007,0.027,1.621,5.328,9.436
FFS5BURN,2001,ABCO,2002,9.9,100,1,NA,16,0,11,0,7.29,17.18515,0,3.567,0,0,0.832,2.082,5.851,9.373
FFS5BURN,2001,ABCO,2002,4.6,100,1,NA,60,14,56,14,1.13,61.11966,0.215,5.16,0.012,0.215,2.771,4.548,9.03,13.247
FFS5BURN,2001,ABCO,2002,3.6,100,1,NA,57,18,54,18,0.3,72.48997,0.244,5.294,0.112,0.244,2.788,4.913,8.431,13.676
FFS5BURN,2001,ABCO,2002,7.8,100,1,NA,57,18,54,18,0.3,33.33671,0.236,5.287,0.103,0.236,2.784,4.906,8.423,13.668
FFS5BURN,2001,ABCO,2002,3.1,100,1,NA,56,18,54,18,0.21,119.3572,0.262,4.921,0.167,0.262,0.476,4.084,7.325,14.337
FFS5BURN,2001,ABCO,2002,7.1,100,1,NA,58,10,53,10,1.42,52.13638,0.475,4.12,0.004,0.475,3.487,4.993,7.933,11.945
FFS5BURN,2001,ABCO,2002,3.7,100,1,NA,57,12,52,12,1.42,99.48313,0.93,4.471,0.012,0.93,3.519,4.372,8.284,12.422
FFS5BURN,2001,ABCO,2002,6.3,100,1,NA,54,8,49,8,2.07,57.8971,1.871,4.382,0.741,1.871,3.418,4.801,8.195,13.055
FFS5BURN,2001,ABCO,2002,7.7,100,1,NA,53,11,49,11,1.61,46.68223,1.633,4.381,0.024,1.633,2.204,4.318,7.461,13.49
FFS5BURN,2001,ABCO,2002,8,100,1,NA,50,11,46,11,1.18,40.77273,0.932,3.591,0.141,0.932,2.196,3.082,6.671,13.206
FFS5BURN,2001,ABCO,NA,21.2,10,0,0,36,4,32,3,1.2,11.99392,0.048,4.624,0.031,0.048,1.846,3.683,5.458,14.796
FFS5BURN,2001,ABCO,2002,6.2,100,1,NA,36,4,32,3,2.11,36.70911,0.502,5.085,0.676,1.178,3.398,5.097,5.785,12.012
FFS5BURN,2001,PINUS,2002,5.9,100,1,NA,24,1,4,0,2.07,44.19018,0,0.615,0,0,1.38,2.02,4.218,9.092
FFS5BURN,2001,CADE,2002,2.2,100,1,NA,25,1,1,0,2.07,83.04472,0,0.021,0.003,0.003,1.383,1.913,5.398,9.655
FFS5BURN,2001,ABCO,2002,16.1,100,1,NA,47,5,39,4,2.39,14.55084,0.122,1.424,0.58,0.693,1.484,1.656,2.634,8.839
FFS5BURN,2001,PINUS,2005,85.3,80,0,1,46,6,6,0,2.04,2.456186,0,0.087,0.087,0.165,0.246,0.537,1.91,6.478
FFS5BURN,2001,ABCO,2002,13.5,100,1,NA,53,4,40,3,1.28,15.68268,0.043,2.98,0.026,0.057,0.901,2.336,5.039,7.36
FFS5BURN,2001,ABCO,2002,13.8,100,1,NA,52,5,39,4,1.28,15.4093,0.141,2.94,0.057,0.156,0.945,1.758,4.979,6.602
FFS5BURN,2001,ABCO,2003,35.5,90,1,0,51,5,36,3,2.46,6.354948,0.04,2.128,0.01,0.083,1.678,2.626,3.638,8.941
FFS5BURN,2001,PINUS,2002,13.7,100,1,NA,53,6,13,0,1.67,20.54554,0,1.321,0.043,0.819,0.984,1.913,4.907,7.349
FFS5BURN,2001,ABCO,2002,14.8,100,1,NA,52,6,36,4,0.91,15.25883,0.703,2.776,0.04,0.726,0.933,1.839,4.869,8.17
FFS5BURN,2001,ABCO,2002,11.6,100,1,NA,56,5,41,4,0.91,19.08158,0.71,2.948,0.061,0.725,0.931,1.827,5.027,8.966
FFS5BURN,2001,ABCO,NA,91.9,20,0,0,50,6,33,4,2.21,2.108382,0.072,1.381,0.044,0.095,0.428,1.278,3.95,6.606
FFS5BURN,2001,PINUS,2002,10.3,100,1,NA,55,3,21,0,3.37,21.84471,0,0.407,0,0.709,0.821,1.942,3.216,10.505
FFS5BURN,2001,ABCO,2002,19,100,1,NA,52,5,31,3,2.76,11.4948,0.707,1.898,0.672,0.724,0.962,1.217,4.541,7.054
FFS5BURN,2001,ABCO,2002,11.3,100,1,NA,46,4,34,2,1.57,26.9324,0.114,2.151,0.143,0.885,2.482,2.708,3.626,9.733
FFS5BURN,2001,ABCO,2002,17.2,100,1,NA,49,2,36,1,3.17,16.09316,0.049,2.314,0,0.62,0.89,2.478,4.802,6.717
FFS5BURN,2001,ABCO,2002,13.8,100,1,NA,45,3,33,2,2.89,20.87863,0.109,2.193,0.01,0.138,1.711,3.35,3.669,8.949
FFS5BURN,2001,CADE,NA,97.2,40,0,0,41,3,2,0,3.84,1.988152,0,1.457,0,0.066,1.142,3.036,3.754,8.294
FFS5BURN,2001,PINUS,2002,19.1,100,1,NA,49,8,14,2,1.57,12.39161,0.049,2.315,0.01,0.99,1.778,2.69,6.361,9.537
FFS5BURN,2001,ABCO,2002,24.9,100,1,NA,46,7,35,6,2.42,10.78154,0.132,2.338,0.589,0.703,0.769,1.731,4.773,8.11
FFS5BURN,2001,ABCO,2002,11,100,1,NA,43,3,31,3,2.9,19.44228,0.034,2.208,0.009,0.034,1.029,3.105,4.411,7.965
FFS5BURN,2001,ABCO,2002,10.5,100,1,NA,43,4,30,3,1.66,22.20887,0.755,2.159,0.755,0.764,1.688,2.755,4.384,7.913
FFS5BURN,2001,ABCO,2019,69.7,40,0,0,21,2,12,1,0.83,1.882681,0.048,1.809,0.048,0.073,0.533,1.369,2.646,5.423
FFS5BURN,2001,ABCO,2002,24.8,100,1,NA,21,2,10,1,0.83,7.443114,0.382,2.007,0.382,0.406,0.866,1.062,3.082,6.265
FFS5BURN,2001,PINUS,2002,17.7,100,1,NA,16,2,3,0,4.74,10.90351,0,0.464,0,0.43,0.435,2.332,3.355,6.802
FFS5BURN,2001,ABCO,2002,19.3,100,1,NA,18,0,9,0,5.09,6.193233,0,1.69,0,0,0.06,1.417,2.76,6.567
FFS5BURN,2001,ABCO,2002,18.2,100,1,NA,19,3,10,1,3.43,11.62065,0.034,1.794,0,0.272,0.964,1.265,2.428,10.14
FFS5BURN,2001,ABCO,2002,20.8,100,1,NA,23,5,13,2,1.96,9.47714,0.035,1.846,0.267,0.302,0.725,1.929,4.075,9.734
FFS5BURN,2001,PINUS,2002,40.1,100,1,NA,22,7,4,1,0.87,5.532952,0.112,0.146,0.24,0.303,0.834,1.859,3.237,9.199
FFS5BURN,2001,PINUS,2002,37.7,100,1,NA,26,7,4,1,0.87,5.913927,0.126,0.161,0.189,0.317,1.136,1.874,4.461,9.233
FFS5BURN,2001,ABCO,2002,14.1,100,1,NA,39,4,29,4,3.37,13.72327,0.093,2.15,0,0.093,0.932,2.25,4.575,7.176
FFS5BURN,2001,ABCO,2002,14.3,100,1,NA,50,7,34,4,2.21,16.71645,0.778,2.646,0.722,0.833,1.065,1.92,5.208,9.642
FFS5BURN,2001,ABCO,2002,10.7,100,1,NA,48,6,39,5,0.61,28.19202,0.159,2.178,0.704,0.731,1.419,1.663,3.842,7.744
FFS5BURN,2001,ABCO,2002,10.5,100,1,NA,47,7,38,6,0.61,27.91031,0.175,2.168,0.684,0.747,0.858,1.681,3.833,7.188
FFS5BURN,2001,ABCO,2002,18.7,100,1,NA,43,6,28,4,1.83,11.77709,0.068,2.051,0.02,0.833,2.794,3.344,5.164,10.636
FFS5BURN,2001,CADE,2002,19.2,100,1,NA,32,3,4,0,2.53,13.49553,0,2.323,0.146,0.272,0.701,1.98,5.453,9.768
FFS5BURN,2001,CADE,2003,61.9,90,1,0,32,1,4,0,3.46,2.789368,0,1.934,0,0.009,0.241,2.555,4.981,7.437
FFS5BURN,2001,PINUS,2002,10.6,100,1,NA,39,4,8,1,2.08,19.42849,0.009,1.155,0.746,0.763,1.984,2.559,5.252,7.366
FFS5BURN,2001,ABCO,2002,11.2,100,1,NA,42,4,28,3,1.41,18.74076,0.754,2.118,0.753,0.763,1.648,2.729,5.518,7.821
FFS5BURN,2001,ABCO,2002,96.8,100,1,NA,41,3,28,2,1.41,2.926199,0.019,1.392,0.027,0.027,1.008,1.526,4.783,6.548
FFS5BURN,2001,ABCO,2002,10.9,100,1,NA,43,4,29,2,1.57,21.37021,0.038,1.945,0.038,1.216,2.029,3.008,5.048,12.13
FFS5BURN,2001,ABCO,2002,11.5,100,1,NA,44,5,31,4,1.57,30.17289,0.086,2.073,0.037,0.108,2.006,3.328,5.163,12.608
FFS5BURN,2001,ABCO,2002,11.1,100,1,NA,38,4,26,3,0.41,21.54893,0.077,2.007,0.039,0.086,3.038,3.164,4.59,10.972
FFS5BURN,2001,ABCO,2002,22.3,100,1,NA,38,3,26,3,0.41,11.32263,0.048,1.977,0.01,0.048,3.009,3.134,4.56,11.919
FFS5BURN,2001,PINUS,2002,10.6,100,1,NA,37,3,6,1,3.46,17.96042,0.009,0.757,0,0.319,1.232,3.709,5.479,8.232
FFS5BURN,2001,CADE,2002,121.3,100,1,NA,43,2,7,0,4.18,1.720444,0,4.079,0,0.042,0.225,2.721,7.809,11.44
FFS5BURN,2001,CADE,2002,25.8,100,1,NA,31,6,15,4,0.77,7.926792,0.334,0.89,0.093,0.399,2.108,3.079,3.357,6.949
FFS5BURN,2001,CADE,2002,22.6,100,1,NA,33,5,17,4,0.77,10.03006,0.346,1.368,0.094,0.357,2.073,2.923,3.835,6.598
FFS5BURN,2001,PINUS,2017,77.4,10,0,0,31,2,5,0,2.89,3.341005,0,2.306,0.024,0.027,0.511,3.12,3.842,9.898
FFS5BURN,2001,ABCO,2006,91.4,80,0,0,27,2,16,2,1.64,3.2138,0.497,2.347,0.497,0.497,1.794,2.681,5.73,9.455
FFS5BURN,2001,ABCO,2003,71,90,1,0,25,2,14,2,1.64,3.262078,0.757,2.553,0.757,0.757,2.074,3.493,5.974,9.699
FFS5BURN,2001,ABCO,2002,35.9,100,1,NA,28,3,16,2,1.67,7.363063,1.052,2.855,1.052,2.349,3.208,3.254,6.721,9.949
FFS5BURN,2001,PINUS,NA,128.5,60,0,0,30,2,3,0,3.77,2.028038,0,1.7,0,0.961,2.075,3.202,5.676,11.134
FFS5BURN,2001,CADE,2008,104.6,40,0,0,35,3,5,0,2.24,2.391544,0,1.627,0.026,1.343,2.587,5.373,7.556,11.961
FFS5BURN,2001,ABCO,2002,18.1,100,1,NA,36,3,25,1,2.24,12.48503,0.017,2.18,0.859,1.311,5.018,5.641,9.68,12.351
FFS5BURN,2001,CADE,NA,74.4,50,0,0,34,5,5,0,3.14,3.671473,0,4.665,0,1.759,3.408,5.753,9.88,11.248
FFS5BURN,2001,ABCO,2002,14.7,100,1,NA,36,3,27,1,3.28,20.36868,0.026,2.148,0,2.135,4.394,6.207,9.528,12.138
FFS5BURN,2001,PINUS,NA,146,20,0,0,34,4,4,0,2.56,1.513546,0,1.351,0.012,0.483,1.592,3.503,7.436,10.476
FFS5BURN,2001,ABCO,2002,12.5,100,1,NA,35,1,23,0,2.56,19.10035,0,0.995,1.674,1.674,4.131,4.277,9.057,13.116
FFS5BURN,2001,CADE,2015,109.2,80,0,0,26,2,9,0,2.41,1.629993,0,2.912,0,0.008,0.072,3.895,4.809,10.702
FFS5BURN,2001,ABCO,2002,15.3,100,1,NA,31,2,20,2,0.9,15.29089,0.033,0.368,0.012,0.033,2.703,4.224,7.229,11.516
FFS5BURN,2001,ABCO,2002,12.3,100,1,NA,31,2,21,2,0.9,18.80267,0.04,0.39,0.018,0.04,2.71,5.109,7.167,12.69
FFS5BURN,2001,ABCO,2002,16.5,100,1,NA,27,2,13,2,4.1,12.11568,0.03,0.2,0,0.03,1.019,2.924,5.325,11.6
FFS5BURN,2001,ABCO,2002,16.6,100,1,NA,30,1,15,0,3.04,12.8158,0,0.282,0,0.082,0.478,2.014,2.599,12.552
FFS5BURN,2001,ABCO,2002,19.6,100,1,NA,31,2,16,1,3.98,10.80377,0.004,0.995,0,0.004,0.183,1.827,7.294,12.602
FFS5BURN,2001,ABCO,2002,17.4,100,1,NA,30,3,13,1,1.35,15.53535,0.004,0.983,0.474,0.474,0.909,1.19,5.824,10.891
FFS5BURN,2001,CADE,NA,39.8,70,0,0,29,2,12,2,4.04,4.84962,0.127,0.751,0,0.127,0.897,3.105,3.254,7.351
FFS5BURN,2001,CADE,NA,32.3,90,0,0,32,4,14,3,3.04,5.634047,0.254,1.846,0,0.275,0.866,1.122,4.351,8.667
FFS5BURN,2001,CADE,2002,24,100,1,NA,29,5,15,4,0.88,7.070116,0.345,1.412,0.092,0.353,0.431,1.133,3.859,5.72
FFS5BURN,2001,CADE,NA,32.7,90,0,0,29,4,15,3,0.88,4.984111,0.182,2.237,0.054,0.19,0.393,1.146,4.525,5.137
FFS5BURN,2001,ABCO,2002,10.3,100,1,NA,26,3,9,0,1.67,19.19192,0,0.228,0.184,0.184,0.573,1.121,2.155,5.183
FFS5BURN,2001,CADE,NA,26.4,80,0,0,23,4,13,3,1.67,7.080845,0.154,1.151,0.008,0.162,0.402,1.035,1.803,5.145
FFS5BURN,2001,CADE,2002,17.8,100,1,NA,16,2,9,2,1.59,8.146797,0.129,1.91,0.075,0.129,0.383,0.94,2.053,5.613
FFS5BURN,2001,CADE,NA,30.8,90,0,0,15,2,9,2,1.59,4.115412,0.141,1.86,0.025,0.141,0.204,0.437,1.973,5.265
FFS5BURN,2001,CADE,2017,38.4,90,0,0,14,1,9,1,4.33,5.43259,0.075,3.696,0,0.075,0.099,0.163,3.756,7.567
FFS5BURN,2001,ABCO,2002,20,100,1,NA,31,1,6,1,1.52,6.289009,0.03,0.141,0.03,0.03,0.615,1.163,4.815,5.359
FFS5BURN,2001,ABCO,2002,19.6,100,1,NA,28,2,6,1,1.52,7.277829,0.031,0.143,0.031,0.424,0.56,1.168,2.808,5.369
FFS5BURN,2001,CADE,NA,70.7,90,0,0,20,1,16,0,4.96,1.714915,0,1.793,0,0.03,0.227,0.315,1.879,2.762
FFS5BURN,2001,CADE,2002,10.5,100,1,NA,15,1,10,1,0.77,14.6828,0.083,2.291,0.083,0.083,0.633,0.663,2.371,4.265
FFS5BURN,2001,CADE,2002,32.6,100,1,NA,17,1,11,1,0.77,4.966048,0.009,2.161,0.009,0.009,0.483,1.612,2.257,3.923
FFS5BURN,2001,CADE,2002,30.5,100,1,NA,19,0,13,0,5.26,4.055568,0,1.93,0,0,1.708,1.775,2.024,4.383
FFS5BURN,2001,PINUS,2002,13.2,100,1,NA,21,2,1,0,4.09,11.4248,0,1.017,0,0.02,0.587,1.68,5.554,10.202
FFS5BURN,2001,ABCO,2002,11.7,100,1,NA,21,3,6,1,2.24,14.37626,0.012,0.063,0.554,0.58,2.044,4.307,7.562,12.012
FFS5BURN,2001,ABCO,2002,10.7,100,1,NA,22,1,6,0,4.09,17.09569,0,0.047,0,0.014,0.014,1.667,3.726,11.095
FFS5BURN,2001,CADE,NA,116.4,70,0,0,22,3,12,2,3.57,1.295985,0.054,1.296,0,0.054,0.238,0.344,1.447,5.331
FFS5BURN,2001,CADE,2002,20.9,100,1,NA,24,5,16,4,1.97,7.443775,1.178,2.157,0.095,1.194,1.267,1.449,2.286,6.071
FFS5BURN,2001,CADE,2002,30.9,100,1,NA,26,4,17,3,0.59,6.011339,0.074,2.254,0.089,0.089,1.244,1.333,2.394,6.334
FFS5BURN,2001,CADE,2002,15.8,100,1,NA,25,5,17,4,0.59,10.79518,1.193,2.31,0.145,1.209,1.282,1.357,2.438,6.409
FFS5BURN,2001,ABCO,2002,14.2,100,1,NA,25,4,5,0,0.88,12.80343,0,0.127,0.114,0.149,1.249,1.756,4.005,6.973
FFS5BURN,2001,CADE,2002,15.8,100,1,NA,25,4,16,3,0.88,9.874234,0.129,2.301,0.11,0.145,1.246,1.44,2.44,7.047
FFS5BURN,2001,CADE,2002,1.6,100,1,NA,46,3,24,1,0.67,142.4343,0.025,2.3,0.239,1.023,1.306,4.322,8.333,21.209
FFS5BURN,2001,CADE,2002,6.5,100,1,NA,50,7,23,2,0.36,21.81115,0.001,0.089,0.008,0.031,1.064,2.787,3.437,9.429
FFS5BURN,2001,PINUS,2002,9.9,100,1,NA,45,10,8,2,2.34,15.10752,0.02,0.074,0.007,0.047,1.448,1.742,4.149,9.401
FFS5BURN,2001,ABCO,2002,6.9,100,1,NA,42,12,11,2,0.56,25.61622,0.797,2.641,0.041,0.833,1.687,1.751,2.828,11.738
FFS5BURN,2001,CADE,2002,4.8,100,1,NA,41,13,20,5,1.37,27.17111,0.002,0.096,0.021,0.656,1.491,1.749,3.348,8.138
FFS5BURN,2001,CADE,2002,2,100,1,NA,36,12,18,6,0.92,66.23362,0.012,0.072,0.003,0.651,1.496,1.749,3.097,7.397
FFS5BURN,2001,PINUS,2002,6.3,100,1,NA,35,7,7,1,2.98,24.21912,0.02,0.059,0,0.823,1.667,1.743,1.996,13.069
FFS5BURN,2001,CADE,2002,10.5,100,1,NA,35,4,16,2,3.65,8.100821,0.001,0.058,0,0.012,0.68,2.826,3.151,4.503
FFS5BURN,2001,ABCO,2002,3.2,100,1,NA,38,11,11,2,1.07,37.693,0.609,3.453,0.627,0.648,0.7,2.841,3.587,5.94
FFS5BURN,2001,CADE,2002,3.2,100,1,NA,37,12,18,6,1.07,38.03401,0.011,0.072,0.602,0.667,0.7,2.841,3.133,5.94
FFS5BURN,2001,PINUS,2002,9.6,100,1,NA,36,9,6,2,1.04,15.26495,0.024,0.055,0.619,0.637,2.013,2.077,3.59,7.053
FFS5BURN,2001,PINUS,2002,7.6,100,1,NA,34,5,6,2,2.33,17.22152,0.027,0.057,0.02,1.967,2.019,2.544,3.681,7.651
FFS5BURN,2001,CADE,2002,2.2,100,1,NA,29,2,14,0,1.59,56.17662,0,0.07,1.331,1.334,1.44,2.548,3.322,5.489
FFS5BURN,2001,CADE,2002,5.7,100,1,NA,14,0,7,0,5.88,15.06557,0,0.248,0,0,0.538,2.416,4.17,7.505
FFS5BURN,2001,CADE,2002,8.3,100,1,NA,23,1,11,1,3.33,12.04463,0.013,0.193,0,0.013,0.013,0.027,2.137,12.71
FFS5BURN,2001,PINUS,2002,4.9,100,1,NA,10,0,2,0,7.7,39.71336,0,6.653,0,0,0.103,6.921,7.316,14.982
FFS5BURN,2001,CADE,2002,1.2,100,1,NA,30,0,16,0,5.25,121.0866,0,2.291,0,0,1.027,6.634,10.989,20.56
FFS5BURN,2001,CADE,2002,1,100,1,NA,22,0,1,0,6.36,154.4516,0,0.173,0,0,0.396,2.592,6.238,9.026
FFS5BURN,2001,ABCO,2002,7.6,100,1,NA,21,5,15,5,1.45,21.44136,1.261,3.615,0.796,1.261,1.662,2.804,4.688,7.087
FFS5BURN,2001,ABCO,2002,8.3,100,1,NA,22,5,15,5,1.9,18.93747,1.622,3.506,0.515,1.622,1.999,3.19,4.719,6.602
FFS5BURN,2001,PINUS,2002,5.9,100,1,NA,28,2,2,0,3.09,19.91877,0,0.896,0,0.543,1.342,2.771,4.021,6.584
FFS5BURN,2001,CADE,2002,5.9,100,1,NA,20,2,3,0,2.28,27.23179,0,0.683,0.005,0.077,0.088,2.68,4.387,8.953
FFS5BURN,2001,PINUS,2002,8.2,100,1,NA,25,1,5,0,2.28,18.60264,0,2.288,0.003,0.003,0.606,2.058,5.965,9.667
FFS5BURN,2001,ABCO,2002,7.9,100,1,NA,22,1,12,0,3.72,15.83516,0,3.104,0,0.626,1.082,1.508,5.101,8.243
FFS5BURN,2001,ABCO,2002,8.5,100,1,NA,21,2,10,2,1.43,14.61648,0.127,1.422,0.127,0.127,2.19,2.228,3.017,8.096
FFS5BURN,2001,CADE,2002,2,100,1,NA,30,3,15,2,2.75,45.7485,0.049,0.898,0.049,0.369,0.658,2.039,3.541,6.381
FFS5BURN,2001,CADE,2002,2,100,1,NA,28,8,14,6,1.7,50.29602,0.005,0.726,0.001,0.234,0.605,1.47,2.878,6.517
FFS5BURN,2001,CADE,2002,2.9,100,1,NA,29,7,14,5,1.7,39.54845,0.005,0.725,0.23,0.234,0.604,1.421,3.05,6.459
FFS5BURN,2001,CADE,2002,5.5,100,1,NA,25,7,14,7,0.26,21.51362,0.004,0.724,0.002,0.004,0.242,0.654,2.351,6.965
FFS5BURN,2001,CADE,2002,4.9,100,1,NA,26,7,14,7,0.87,25.07146,0.005,0.724,0.003,0.005,0.243,0.655,2.357,6.965
FFS5BURN,2001,CADE,2002,1.6,100,1,NA,24,7,14,7,1.15,82.04433,0.014,0.1,0.005,0.014,0.092,0.288,1.692,6.569
FFS5BURN,2001,CADE,2002,3.9,100,1,NA,24,7,15,7,1.15,43.40483,0.013,0.154,0.002,0.013,0.046,0.769,1.743,6.438
FFS5BURN,2001,CADE,2002,4.4,100,1,NA,25,5,14,4,1.4,41.50745,0.009,0.099,0.008,0.04,0.044,0.574,2.876,6.717
FFS5BURN,2001,CADE,2002,9.2,100,1,NA,25,5,14,4,1.4,14.84667,0.003,0.093,0.033,0.035,0.039,0.604,2.561,5.791
FFS5BURN,2001,CADE,2002,2.5,100,1,NA,24,4,15,3,1.76,52.1914,0.009,0.109,0.04,0.041,0.528,0.528,2.243,5.897
FFS5BURN,2001,ABCO,2003,28.8,95,1,0,55,3,50,2,3.6,6.184381,0.464,5.124,0,1.666,3.718,6.504,9.669,11.757
FFS5BURN,2001,ABCO,2015,68.9,20,0,0,52,5,47,5,2.33,3.100991,0.848,4.552,0.731,0.848,3.386,5.873,8.365,11.017
FFS5BURN,2001,ABCO,2006,96.5,0,0,1,50,6,45,6,2.33,2.308666,1.164,3.544,0.42,1.164,2.385,5.134,7.357,10.434
FFS5BURN,2001,ABCO,2003,23.8,100,1,1,47,5,43,4,2.82,10.40316,1.845,4.921,0.731,2.521,3.073,4.484,7.532,12.171
FFS5BURN,2001,ABCO,NA,96.9,0,0,0,50,9,47,9,2.89,2.660436,0.855,3.806,0.017,0.855,2.085,2.733,5.684,10.688
FFS5BURN,2001,ABCO,2002,13.8,100,1,NA,52,11,48,11,1.18,22.87106,0.909,3.681,0.117,0.909,2.192,4.329,6.761,14.078
FFS5BURN,2001,ABCO,NA,33.7,30,0,0,52,10,48,10,2.31,8.61319,0.138,2.457,0.049,0.138,1.021,2.284,5.537,14.683
FFS5BURN,2001,ABCO,2002,13.9,100,1,NA,55,18,51,18,1.71,20.79043,0.286,2.86,0.146,0.286,1.143,3.669,5.94,14.809
FFS5BURN,2001,ABCO,2016,26.7,30,0,0,55,20,51,20,0.67,11.73467,0.231,4.595,0.077,0.231,0.306,4.764,7.675,15.797
FFS5BURN,2001,ABCO,2004,22.8,40,1,1,56,18,54,18,0.21,16.625,0.182,4.841,0.087,0.182,0.395,4.069,7.244,14.257
FFS5BURN,2001,ABCO,2002,10,100,1,NA,52,15,49,15,1.84,29.15233,0.328,4.483,0.146,0.328,0.488,2.513,6.886,14.532
FFS5BURN,2001,ABCO,2010,70.7,0,0,0,8,2,5,2,1.03,2.209333,0.828,1.67,0.828,0.828,1.656,1.656,1.945,5.922
FFS5BURN,2001,ABCO,2016,72.6,0,0,0,8,2,4,2,1.03,2.912026,0.785,1.57,0.785,0.785,1.57,1.57,1.845,5.223
FFS5BURN,2001,ABCO,2003,13.5,50,1,1,48,7,44,7,1.3,19.28243,0.166,3.393,0.112,0.166,0.992,2.997,5.408,13.11
FFS5BURN,2001,ABCO,2003,15,70,1,1,49,8,45,8,1.3,23.63432,0.9,3.463,0.052,0.9,1.799,2.995,5.478,13.284
FFS5BURN,2001,ABCO,2003,15,50,1,0,49,7,45,6,2.16,22.41747,0.806,3.962,0.034,0.806,1.715,2.891,4.797,14.186
FFS5BURN,2001,ABCO,2003,14.5,90,1,1,52,7,47,7,2.16,24.43711,0.837,5.064,0.755,0.837,2.435,2.885,7.1,14.303
FFS5BURN,2001,PINUS,NA,92.8,0,0,0,38,4,0,0,1.43,3.053517,0,0,0.012,0.066,2.074,3.958,5.315,12.443
FFS5BURN,2001,ABCO,2006,75.6,30,0,1,35,1,31,1,4.33,2.291746,0.003,5.322,0,0.003,2.137,4.539,6.004,9.609
FFS5BURN,2001,ABCO,2003,95.4,30,1,0,25,0,19,0,5.52,1.965191,0,3.636,0,0,0.6,2.261,4.362,10.048
FFS5BURN,2001,ABCO,2002,10.4,100,1,NA,38,3,33,2,1.43,23.7673,0.013,5.228,0.686,0.689,2.039,4.673,5.928,13.237
FFS5BURN,2001,ABCO,NA,90.3,30,0,0,29,0,20,0,5.19,2.358969,0,1.969,0,0,0.352,2.146,3.797,11.685
FFS5BURN,2001,ABCO,2002,47.6,100,1,NA,42,5,28,4,3.47,7.322731,0.241,1.756,0,0.37,2.291,2.59,6.958,12.212
FFS5BURN,2001,PINUS,NA,109.2,60,0,0,14,0,0,0,6.03,1.049618,0,0,0,0,1.908,3.807,6.964,7.49
FFS5BURN,2001,CADE,2002,12.6,100,1,NA,16,0,6,0,5.03,12.65863,0,0.185,0,0,0.896,1.926,3.96,9.7
FFS5BURN,2001,CADE,2002,12.7,100,1,NA,15,3,6,2,2.08,13.06912,0.08,0.185,0.015,0.09,0.895,1.056,2.674,9.713
FFS5BURN,2001,CADE,2002,13.7,100,1,NA,15,3,6,2,2.08,13.02676,0.078,0.181,0.022,0.087,1.041,1.713,3.39,9.787
FFS5BURN,2001,CADE,2002,28.8,100,1,NA,19,6,7,2,1.23,6.423529,0.027,0.127,0.79,0.978,0.991,1.694,3.393,9.067
FFS5BURN,2001,ABCO,2002,11.1,100,1,NA,18,5,8,2,1.23,22.33274,0.797,1.971,0.861,0.889,1.046,1.75,3.791,9.082
FFS5BURN,2001,ABCO,NA,99.7,0,0,0,19,4,7,3,1.33,1.633503,0.17,0.373,0.091,0.235,0.275,0.979,1.962,4.554
FFS5BURN,2001,ABCO,2002,14.3,100,1,NA,20,4,7,3,0.71,16.79467,0.935,1.902,0.925,1,1.706,2.216,4.679,6.083
